sms;atrib;atributo
6728;652;Atributo_8
6732;7;Atributo_30
6733;652;Atributo_8
6734;88;Atributo_13
6735;4;Atributo_11
6736;4;Atributo_11
6737;4;Atributo_11
6738;4;Atributo_11
6738;898;Atributo_10
6740;898;Atributo_10
6741;4;Atributo_11
6741;655;Atributo_14
6744;56;Atributo_5
6744;73;Atributo_7
6745;56;Atributo_5
6745;73;Atributo_7
6746;56;Atributo_5
6746;73;Atributo_7
6750;898;Atributo_10
6754;652;Atributo_8
6754;898;Atributo_10
6755;652;Atributo_8
6755;898;Atributo_10
6760;72;Atributo_27
6763;872;Atributo_97
6768;280;Atributo_85
6769;280;Atributo_85
6770;280;Atributo_85
6771;6;Atributo_41
6773;55;Atributo_32
6773;898;Atributo_10
6775;898;Atributo_10
6776;898;Atributo_10
6777;898;Atributo_10
6778;652;Atributo_8
6778;898;Atributo_10
6779;8;Atributo_21
6780;55;Atributo_32
6780;898;Atributo_10
6784;898;Atributo_10
6785;645;Atributo_106
6785;664;Atributo_44
6785;898;Atributo_10
6786;898;Atributo_10
6787;645;Atributo_106
6787;664;Atributo_44
6787;898;Atributo_10
6788;40;Atributo_16
6791;57;Atributo_6
6795;4;Atributo_11
6795;655;Atributo_14
6799;652;Atributo_8
6799;898;Atributo_10
6801;898;Atributo_10
6804;898;Atributo_10
6806;57;Atributo_6
6806;871;Atributo_92
6806;898;Atributo_10
6809;664;Atributo_44
6810;645;Atributo_106
6810;898;Atributo_10
6814;645;Atributo_106
6814;664;Atributo_44
6814;898;Atributo_10
6815;652;Atributo_8
6815;898;Atributo_10
6816;898;Atributo_10
6820;898;Atributo_10
6821;26;Atributo_35
6821;27;Atributo_36
6821;46;Atributo_12
6822;26;Atributo_35
6822;27;Atributo_36
6822;46;Atributo_12
6823;26;Atributo_35
6823;27;Atributo_36
6823;46;Atributo_12
6824;652;Atributo_8
6824;898;Atributo_10
6825;652;Atributo_8
6825;898;Atributo_10
6828;652;Atributo_8
6832;652;Atributo_8
6832;898;Atributo_10
6833;4;Atributo_11
6836;4;Atributo_11
6837;4;Atributo_11
6838;4;Atributo_11
6838;655;Atributo_14
6841;40;Atributo_16
6845;645;Atributo_106
6848;645;Atributo_106
6848;664;Atributo_44
6848;898;Atributo_10
6849;898;Atributo_10
6853;645;Atributo_106
6853;652;Atributo_8
6853;898;Atributo_10
6854;664;Atributo_44
6855;664;Atributo_44
6857;645;Atributo_106
6857;652;Atributo_8
6857;664;Atributo_44
6859;898;Atributo_10
6860;898;Atributo_10
6861;652;Atributo_8
6863;652;Atributo_8
6863;898;Atributo_10
6865;54;Atributo_40
6865;470;Atributo_19
6866;54;Atributo_40
6866;470;Atributo_19
6868;645;Atributo_106
6868;664;Atributo_44
6868;898;Atributo_10
6869;619;Atributo_82
6871;652;Atributo_8
6871;898;Atributo_10
6873;664;Atributo_44
6876;40;Atributo_16
6877;4;Atributo_11
6879;898;Atributo_10
6880;898;Atributo_10
6883;30;Atributo_2
6886;88;Atributo_13
6887;35;Atributo_22
6888;898;Atributo_10
6892;664;Atributo_44
6892;870;Atributo_26
6894;33;Atributo_38
6894;35;Atributo_22
6894;57;Atributo_6
6894;896;Atributo_15
6896;898;Atributo_10
6898;88;Atributo_13
6899;602;Atributo_66
6900;8;Atributo_21
6901;652;Atributo_8
6902;898;Atributo_10
6903;652;Atributo_8
6904;6;Atributo_41
6907;6;Atributo_41
6912;4;Atributo_11
6913;898;Atributo_10
6917;33;Atributo_38
6918;55;Atributo_32
6920;4;Atributo_11
6920;652;Atributo_8
6929;645;Atributo_106
6929;652;Atributo_8
6930;898;Atributo_10
6931;533;Atributo_115
6933;898;Atributo_10
6934;652;Atributo_8
6934;898;Atributo_10
6936;8;Atributo_21
6937;652;Atributo_8
6938;28;Atributo_1
6939;652;Atributo_8
6940;28;Atributo_1
6941;652;Atributo_8
6941;898;Atributo_10
6943;898;Atributo_10
6944;57;Atributo_6
6946;898;Atributo_10
6948;663;Atributo_63
6949;546;Atributo_113
6950;30;Atributo_2
6951;601;Atributo_70
6952;602;Atributo_66
6954;601;Atributo_70
6959;898;Atributo_10
6966;88;Atributo_13
6968;4;Atributo_11
6969;4;Atributo_11
6977;872;Atributo_97
6979;652;Atributo_8
6979;898;Atributo_10
6980;40;Atributo_16
6982;40;Atributo_16
6984;470;Atributo_19
6985;40;Atributo_16
6986;40;Atributo_16
6987;652;Atributo_8
6993;652;Atributo_8
6993;898;Atributo_10
6994;88;Atributo_13
6995;88;Atributo_13
6996;35;Atributo_22
6997;898;Atributo_10
7000;38;Atributo_4
7001;663;Atributo_63
7003;663;Atributo_63
7004;645;Atributo_106
7005;645;Atributo_106
7005;664;Atributo_44
7007;652;Atributo_8
7007;898;Atributo_10
7008;898;Atributo_10
7012;652;Atributo_8
7013;33;Atributo_38
7016;31;Atributo_3
7016;38;Atributo_4
7017;26;Atributo_35
7017;27;Atributo_36
7017;46;Atributo_12
7019;470;Atributo_19
7021;843;Atributo_43
7022;38;Atributo_4
7026;88;Atributo_13
7032;27;Atributo_36
7034;898;Atributo_10
7036;652;Atributo_8
7037;660;Atributo_91
7039;652;Atributo_8
7044;88;Atributo_13
7046;898;Atributo_10
7047;872;Atributo_97
7049;88;Atributo_13
7050;57;Atributo_6
7051;88;Atributo_13
7052;35;Atributo_22
7052;57;Atributo_6
7053;57;Atributo_6
7054;57;Atributo_6
7056;12;Atributo_42
7056;664;Atributo_44
7056;898;Atributo_10
7057;56;Atributo_5
7057;57;Atributo_6
7057;73;Atributo_7
7058;56;Atributo_5
7058;57;Atributo_6
7058;73;Atributo_7
7059;26;Atributo_35
7059;27;Atributo_36
7059;588;Atributo_62
7060;870;Atributo_26
7061;652;Atributo_8
7061;898;Atributo_10
7062;898;Atributo_10
7063;870;Atributo_26
7064;57;Atributo_6
7065;57;Atributo_6
7066;37;Atributo_31
7069;652;Atributo_8
7072;898;Atributo_10
7074;64;Atributo_46
7074;701;Atributo_9
7075;64;Atributo_46
7075;701;Atributo_9
7076;701;Atributo_9
7078;872;Atributo_97
7080;872;Atributo_97
7083;872;Atributo_97
7090;872;Atributo_97
7093;898;Atributo_10
7099;872;Atributo_97
7100;898;Atributo_10
7102;872;Atributo_97
7103;872;Atributo_97
7106;826;Atributo_53
7107;826;Atributo_53
7108;24;Atributo_48
7108;64;Atributo_46
7109;898;Atributo_10
7110;24;Atributo_48
7110;64;Atributo_46
7117;898;Atributo_10
7119;12;Atributo_42
7120;12;Atributo_42
7120;896;Atributo_15
7121;12;Atributo_42
7121;896;Atributo_15
7122;593;Atributo_76
7123;32;Atributo_37
7123;37;Atributo_31
7124;32;Atributo_37
7124;37;Atributo_31
7125;32;Atributo_37
7125;37;Atributo_31
7130;645;Atributo_106
7130;664;Atributo_44
7130;664;Atributo_44
7136;872;Atributo_97
7136;898;Atributo_10
7138;652;Atributo_8
7139;664;Atributo_44
7140;645;Atributo_106
7140;664;Atributo_44
7140;898;Atributo_10
7141;628;Atributo_29
7141;898;Atributo_10
7143;870;Atributo_26
7150;843;Atributo_43
7151;645;Atributo_106
7151;664;Atributo_44
7151;898;Atributo_10
7152;28;Atributo_1
7152;701;Atributo_9
7153;24;Atributo_48
7153;26;Atributo_35
7153;27;Atributo_36
7153;28;Atributo_1
7153;35;Atributo_22
7153;38;Atributo_4
7153;56;Atributo_5
7153;57;Atributo_6
7153;64;Atributo_46
7153;73;Atributo_7
7153;470;Atributo_19
7153;663;Atributo_63
7153;898;Atributo_10
7163;31;Atributo_3
7166;24;Atributo_48
7166;64;Atributo_46
7167;701;Atributo_9
7168;652;Atributo_8
7168;898;Atributo_10
7169;652;Atributo_8
7169;898;Atributo_10
7170;652;Atributo_8
7170;898;Atributo_10
7171;652;Atributo_8
7171;898;Atributo_10
7172;652;Atributo_8
7172;898;Atributo_10
7173;652;Atributo_8
7173;898;Atributo_10
7175;652;Atributo_8
7175;898;Atributo_10
7177;898;Atributo_10
7179;264;Atributo_18
7180;264;Atributo_18
7185;645;Atributo_106
7185;898;Atributo_10
7188;898;Atributo_10
7192;664;Atributo_44
7192;898;Atributo_10
7200;870;Atributo_26
7201;898;Atributo_10
7202;24;Atributo_48
7202;40;Atributo_16
7202;64;Atributo_46
7202;652;Atributo_8
7202;898;Atributo_10
7205;60;Atributo_17
7206;60;Atributo_17
7208;24;Atributo_48
7208;55;Atributo_32
7209;24;Atributo_48
7209;55;Atributo_32
7209;843;Atributo_43
7210;24;Atributo_48
7210;55;Atributo_32
7211;24;Atributo_48
7211;55;Atributo_32
7211;843;Atributo_43
7212;24;Atributo_48
7212;55;Atributo_32
7212;843;Atributo_43
7213;24;Atributo_48
7213;55;Atributo_32
7213;843;Atributo_43
7214;24;Atributo_48
7214;55;Atributo_32
7215;24;Atributo_48
7215;55;Atributo_32
7215;843;Atributo_43
7218;559;Atributo_34
7219;559;Atributo_34
7221;275;Atributo_20
7221;843;Atributo_43
7225;664;Atributo_44
7232;843;Atributo_43
7237;898;Atributo_10
7240;843;Atributo_43
7243;737;Atributo_89
7248;4;Atributo_11
7249;898;Atributo_10
7250;645;Atributo_106
7250;898;Atributo_10
7252;898;Atributo_10
7253;898;Atributo_10
7259;898;Atributo_10
7260;898;Atributo_10
7263;664;Atributo_44
7264;664;Atributo_44
7264;898;Atributo_10
7266;898;Atributo_10
7272;30;Atributo_2
7273;30;Atributo_2
7274;660;Atributo_91
7278;59;Atributo_50
7278;684;Atributo_51
7278;685;Atributo_52
7279;59;Atributo_50
7279;684;Atributo_51
7279;685;Atributo_52
7280;59;Atributo_50
7280;684;Atributo_51
7280;685;Atributo_52
7281;59;Atributo_50
7281;684;Atributo_51
7281;685;Atributo_52
7284;7;Atributo_30
7285;7;Atributo_30
7286;7;Atributo_30
7288;280;Atributo_85
7289;898;Atributo_10
7292;870;Atributo_26
7292;898;Atributo_10
7300;652;Atributo_8
7300;898;Atributo_10
7303;898;Atributo_10
7305;664;Atributo_44
7306;26;Atributo_35
7306;27;Atributo_36
7306;46;Atributo_12
7307;26;Atributo_35
7307;27;Atributo_36
7307;46;Atributo_12
7308;645;Atributo_106
7308;664;Atributo_44
7309;57;Atributo_6
7310;57;Atributo_6
7311;645;Atributo_106
7311;664;Atributo_44
7312;645;Atributo_106
7312;664;Atributo_44
7313;843;Atributo_43
7315;645;Atributo_106
7315;898;Atributo_10
7316;4;Atributo_11
7317;843;Atributo_43
7324;652;Atributo_8
7325;652;Atributo_8
7326;870;Atributo_26
7327;26;Atributo_35
7327;27;Atributo_36
7327;46;Atributo_12
7328;26;Atributo_35
7328;27;Atributo_36
7328;46;Atributo_12
7330;652;Atributo_8
7330;898;Atributo_10
7333;38;Atributo_4
7334;468;Atributo_107
7337;825;Atributo_47
7340;825;Atributo_47
7341;898;Atributo_10
7343;4;Atributo_11
7343;470;Atributo_19
7344;4;Atributo_11
7345;4;Atributo_11
7346;4;Atributo_11
7346;655;Atributo_14
7347;4;Atributo_11
7347;655;Atributo_14
7350;652;Atributo_8
7352;898;Atributo_10
7353;898;Atributo_10
7355;280;Atributo_85
7362;26;Atributo_35
7362;27;Atributo_36
7362;46;Atributo_12
7363;26;Atributo_35
7363;27;Atributo_36
7363;46;Atributo_12
7365;898;Atributo_10
7366;898;Atributo_10
7368;898;Atributo_10
7369;898;Atributo_10
7372;898;Atributo_10
7373;652;Atributo_8
7373;898;Atributo_10
7376;898;Atributo_10
7377;470;Atributo_19
7379;470;Atributo_19
7381;666;Atributo_84
7382;666;Atributo_84
7383;666;Atributo_84
7384;666;Atributo_84
7385;666;Atributo_84
7386;666;Atributo_84
7387;666;Atributo_84
7388;666;Atributo_84
7389;666;Atributo_84
7390;666;Atributo_84
7391;666;Atributo_84
7392;666;Atributo_84
7393;666;Atributo_84
7394;666;Atributo_84
7395;666;Atributo_84
7396;666;Atributo_84
7397;666;Atributo_84
7398;666;Atributo_84
7399;666;Atributo_84
7400;666;Atributo_84
7401;666;Atributo_84
7402;666;Atributo_84
7403;666;Atributo_84
7404;666;Atributo_84
7405;666;Atributo_84
7407;666;Atributo_84
7408;666;Atributo_84
7409;666;Atributo_84
7410;666;Atributo_84
7414;843;Atributo_43
7415;843;Atributo_43
7416;843;Atributo_43
7419;898;Atributo_10
7420;843;Atributo_43
7421;645;Atributo_106
7421;664;Atributo_44
7422;645;Atributo_106
7422;664;Atributo_44
7429;4;Atributo_11
7430;843;Atributo_43
7431;898;Atributo_10
7432;870;Atributo_26
7433;57;Atributo_6
7434;645;Atributo_106
7434;664;Atributo_44
7435;898;Atributo_10
7437;776;Atributo_102
7440;4;Atributo_11
7441;275;Atributo_20
7441;652;Atributo_8
7442;652;Atributo_8
7443;652;Atributo_8
7444;652;Atributo_8
7444;898;Atributo_10
7447;843;Atributo_43
7448;898;Atributo_10
7450;898;Atributo_10
7451;898;Atributo_10
7452;898;Atributo_10
7453;898;Atributo_10
7454;898;Atributo_10
7457;898;Atributo_10
7463;652;Atributo_8
7463;664;Atributo_44
7463;898;Atributo_10
7464;652;Atributo_8
7464;664;Atributo_44
7464;898;Atributo_10
7468;4;Atributo_11
7470;826;Atributo_53
7471;826;Atributo_53
7472;652;Atributo_8
7473;37;Atributo_31
7474;37;Atributo_31
7475;37;Atributo_31
7476;37;Atributo_31
7477;898;Atributo_10
7478;898;Atributo_10
7479;898;Atributo_10
7481;898;Atributo_10
7484;652;Atributo_8
7485;652;Atributo_8
7486;652;Atributo_8
7486;870;Atributo_26
7489;898;Atributo_10
7490;898;Atributo_10
7495;88;Atributo_13
7496;88;Atributo_13
7497;898;Atributo_10
7498;57;Atributo_6
7508;898;Atributo_10
7512;870;Atributo_26
7518;898;Atributo_10
7520;843;Atributo_43
7528;40;Atributo_16
7530;57;Atributo_6
7536;843;Atributo_43
7537;898;Atributo_10
7538;898;Atributo_10
7541;843;Atributo_43
7542;843;Atributo_43
7543;843;Atributo_43
7547;652;Atributo_8
7548;53;Atributo_24
7550;898;Atributo_10
7556;898;Atributo_10
7557;47;Atributo_23
7559;275;Atributo_20
7559;652;Atributo_8
7561;898;Atributo_10
7565;533;Atributo_115
7568;870;Atributo_26
7570;533;Atributo_115
7571;60;Atributo_17
7571;470;Atributo_19
7571;898;Atributo_10
7572;533;Atributo_115
7574;898;Atributo_10
7575;57;Atributo_6
7582;28;Atributo_1
7582;35;Atributo_22
7582;56;Atributo_5
7582;57;Atributo_6
7582;73;Atributo_7
7582;470;Atributo_19
7585;652;Atributo_8
7585;898;Atributo_10
7611;898;Atributo_10
7612;24;Atributo_48
7612;55;Atributo_32
7613;24;Atributo_48
7613;55;Atributo_32
7618;24;Atributo_48
7618;55;Atributo_32
7621;843;Atributo_43
7622;24;Atributo_48
7622;55;Atributo_32
7624;826;Atributo_53
7627;664;Atributo_44
7627;898;Atributo_10
7629;280;Atributo_85
7630;60;Atributo_17
7633;24;Atributo_48
7633;40;Atributo_16
7633;64;Atributo_46
7633;896;Atributo_15
7635;898;Atributo_10
7640;57;Atributo_6
7640;826;Atributo_53
7640;896;Atributo_15
7641;60;Atributo_17
7641;470;Atributo_19
7641;898;Atributo_10
7642;60;Atributo_17
7642;470;Atributo_19
7642;870;Atributo_26
7642;898;Atributo_10
7643;898;Atributo_10
7648;4;Atributo_11
7654;559;Atributo_34
7655;559;Atributo_34
7656;559;Atributo_34
7656;898;Atributo_10
7657;559;Atributo_34
7660;559;Atributo_34
7660;898;Atributo_10
7661;559;Atributo_34
7665;870;Atributo_26
7666;870;Atributo_26
7669;898;Atributo_10
7673;652;Atributo_8
7675;898;Atributo_10
7676;898;Atributo_10
7677;898;Atributo_10
7678;898;Atributo_10
7679;898;Atributo_10
7680;467;Atributo_101
7682;898;Atributo_10
7683;898;Atributo_10
7685;38;Atributo_4
7686;38;Atributo_4
7687;843;Atributo_43
7688;652;Atributo_8
7689;871;Atributo_92
7691;559;Atributo_34
7691;898;Atributo_10
7692;559;Atributo_34
7692;898;Atributo_10
7694;30;Atributo_2
7696;652;Atributo_8
7697;898;Atributo_10
7698;870;Atributo_26
7702;870;Atributo_26
7703;898;Atributo_10
7704;898;Atributo_10
7705;30;Atributo_2
7711;24;Atributo_48
7711;55;Atributo_32
7712;24;Atributo_48
7712;55;Atributo_32
7713;24;Atributo_48
7713;55;Atributo_32
7720;898;Atributo_10
7725;843;Atributo_43
7729;898;Atributo_10
7731;826;Atributo_53
7734;898;Atributo_10
7738;652;Atributo_8
7738;898;Atributo_10
7740;652;Atributo_8
7740;898;Atributo_10
7744;4;Atributo_11
7745;4;Atributo_11
7746;843;Atributo_43
7747;4;Atributo_11
7748;4;Atributo_11
7750;4;Atributo_11
7752;825;Atributo_47
7754;843;Atributo_43
7757;470;Atributo_19
7761;870;Atributo_26
7763;898;Atributo_10
7764;664;Atributo_44
7765;664;Atributo_44
7767;40;Atributo_16
7772;898;Atributo_10
7773;4;Atributo_11
7777;645;Atributo_106
7777;898;Atributo_10
7778;843;Atributo_43
7785;12;Atributo_42
7791;652;Atributo_8
7791;898;Atributo_10
7793;652;Atributo_8
7793;898;Atributo_10
7795;872;Atributo_97
7798;57;Atributo_6
7799;57;Atributo_6
7800;843;Atributo_43
7806;652;Atributo_8
7810;24;Atributo_48
7810;55;Atributo_32
7810;64;Atributo_46
7813;57;Atributo_6
7815;652;Atributo_8
7815;898;Atributo_10
7817;4;Atributo_11
7818;264;Atributo_18
7819;4;Atributo_11
7821;7;Atributo_30
7832;898;Atributo_10
7833;7;Atributo_30
7835;28;Atributo_1
7836;28;Atributo_1
7837;28;Atributo_1
7838;24;Atributo_48
7838;38;Atributo_4
7838;64;Atributo_46
7844;4;Atributo_11
7845;35;Atributo_22
7846;35;Atributo_22
7847;35;Atributo_22
7861;898;Atributo_10
7864;898;Atributo_10
7870;470;Atributo_19
7871;470;Atributo_19
7872;470;Atributo_19
7874;645;Atributo_106
7874;664;Atributo_44
7875;645;Atributo_106
7875;664;Atributo_44
7880;652;Atributo_8
7880;898;Atributo_10
7881;898;Atributo_10
7884;898;Atributo_10
7886;264;Atributo_18
7887;264;Atributo_18
7890;264;Atributo_18
7896;826;Atributo_53
7897;559;Atributo_34
7898;559;Atributo_34
7901;38;Atributo_4
7901;53;Atributo_24
7903;38;Atributo_4
7903;53;Atributo_24
7904;898;Atributo_10
7911;898;Atributo_10
7913;664;Atributo_44
7914;865;Atributo_81
7915;865;Atributo_81
7916;865;Atributo_81
7918;898;Atributo_10
7919;870;Atributo_26
7926;24;Atributo_48
7926;30;Atributo_2
7926;38;Atributo_4
7926;53;Atributo_24
7926;55;Atributo_32
7926;64;Atributo_46
7926;264;Atributo_18
7927;24;Atributo_48
7927;30;Atributo_2
7927;38;Atributo_4
7927;53;Atributo_24
7927;55;Atributo_32
7927;64;Atributo_46
7927;264;Atributo_18
7928;264;Atributo_18
7929;38;Atributo_4
7929;264;Atributo_18
7930;264;Atributo_18
7932;4;Atributo_11
7937;4;Atributo_11
7947;4;Atributo_11
7948;264;Atributo_18
7949;898;Atributo_10
7968;898;Atributo_10
7970;898;Atributo_10
7973;38;Atributo_4
7973;599;Atributo_57
7975;898;Atributo_10
7990;275;Atributo_20
7991;275;Atributo_20
7994;872;Atributo_97
8003;88;Atributo_13
8004;88;Atributo_13
8007;467;Atributo_101
8009;30;Atributo_2
8013;88;Atributo_13
8017;88;Atributo_13
8018;88;Atributo_13
8019;88;Atributo_13
8044;30;Atributo_2
8050;898;Atributo_10
8053;468;Atributo_107
8055;53;Atributo_24
8061;53;Atributo_24
8062;30;Atributo_2
8062;38;Atributo_4
8067;533;Atributo_115
8068;533;Atributo_115
8069;533;Atributo_115
8070;533;Atributo_115
8071;533;Atributo_115
8083;264;Atributo_18
8083;664;Atributo_44
8083;898;Atributo_10
8084;264;Atributo_18
8084;664;Atributo_44
8098;4;Atributo_11
8099;645;Atributo_106
8100;645;Atributo_106
8100;664;Atributo_44
8103;843;Atributo_43
8106;843;Atributo_43
8113;467;Atributo_101
8119;645;Atributo_106
8120;645;Atributo_106
8120;664;Atributo_44
